"","Technology","weighted_sum"
"927","CHP",30.526875
"928","CHP",527.693710118505
"929","Fuel_Cell",531.646408839779
"930","Fuel_Cell",750.545623547637
"931","Fuel_Cell",0
"932","Fuel_Cell",633.232452142206
"933","Solar",308.256436931079
"934","Solar",373.710064239829
"935","Solar",53.9136
"936","Solar",460.95867768595
"937","Solar",144.118032786885
"938","Solar",281.202206896552
"939","Solar",74.64
"940","Battery",122.974642392718
"941","Battery",147.517130620985
"942","Battery",35.3808
"943","Battery",172.859504132231
"944","Battery",58.9573770491803
"945","Battery",112.807862068966
"946","Battery",45.8018181818182
"947","CHP",377.122236671001
"948","CHP",458.942184154176
"949","CHP",37.0656
"950","CHP",526.809917355372
"951","CHP",180.147540983607
"952","CHP",359.67724137931
"953","CHP",47.4981818181818
"954","Fuel_Cell",452.546684005202
"955","Fuel_Cell",550.730620985011
"956","Fuel_Cell",0
"957","Fuel_Cell",632.171900826446
"958","Fuel_Cell",216.177049180328
"959","Fuel_Cell",431.612689655172
"960","Fuel_Cell",0
"961","Solar",639.036
"962","Solar",144.118032786885
"963","Battery",237.168
"964","Battery",58.9573770491803
"965","CHP",724.68
"966","CHP",180.147540983607
"967","Fuel_Cell",869.616
"968","Fuel_Cell",216.177049180328
"969","Solar",74.64
"970","Solar",248.845714285714
"971","Solar",176.360698689956
"972","Solar",248.845714285714
"973","Solar",315.197930142303
"974","Solar",173.764285714286
"975","Battery",45.8018181818182
"976","Battery",98.2285714285714
"977","Battery",68.5847161572052
"978","Battery",98.2285714285714
"979","Battery",123.124191461837
"980","Battery",68.85
"981","CHP",47.4981818181818
"982","CHP",311.057142857143
"983","CHP",228.615720524017
"984","CHP",311.057142857143
"985","CHP",377.5808538163
"986","CHP",213.107142857143
"987","Fuel_Cell",0
"988","Fuel_Cell",373.268571428571
"989","Fuel_Cell",274.338864628821
"990","Fuel_Cell",373.268571428571
"991","Fuel_Cell",453.09702457956
"992","Fuel_Cell",255.728571428571
"993","Solar",262.95652173913
"994","Solar",153.750377833753
"995","Solar",248.845714285714
"996","Battery",108.469565217391
"997","Battery",63.7900503778338
"998","Battery",98.2285714285714
"999","CHP",312.260869565217
"1000","CHP",196.277078085642
"1001","CHP",311.057142857143
"1002","Fuel_Cell",374.713043478261
"1003","Fuel_Cell",235.532493702771
"1004","Fuel_Cell",373.268571428571
"1005","Solar",190.441525423729
"1006","Solar",528.514427040396
"1007","Solar",36.8096525096525
"1008","Battery",78.8033898305085
"1009","Battery",203.147732893652
"1010","Battery",23.0896911196911
"1011","CHP",229.843220338983
"1012","CHP",578.062654575433
"1013","CHP",26.7706563706564
"1014","Fuel_Cell",275.81186440678
"1015","Fuel_Cell",693.675185490519
"1016","Fuel_Cell",0
"1017","Solar",114.478187919463
"1018","Solar",91.7538461538462
"1019","Battery",49.0620805369127
"1020","Battery",39.3230769230769
"1021","CHP",147.186241610738
"1022","CHP",114.692307692308
"1023","Fuel_Cell",176.623489932886
"1024","Fuel_Cell",137.630769230769
"1025","Solar",200.25
"1026","Solar",183.507692307692
"1027","Solar",678.292682926829
"1028","Solar",64.0084090909091
"1029","Solar",241.9303514377
"1030","Solar",154.6488
"1031","Battery",130.1625
"1032","Battery",78.6461538461539
"1033","Battery",251.890243902439
"1034","Battery",40.4263636363636
"1035","Battery",98.0798722044728
"1036","Battery",64.1628
"1037","CHP",150.1875
"1038","CHP",229.384615384615
"1039","CHP",773.780487804878
"1040","CHP",43.7952272727273
"1041","CHP",310.586261980831
"1042","CHP",180.972
"1043","Fuel_Cell",0
"1044","Fuel_Cell",275.261538461538
"1045","Fuel_Cell",928.536585365854
"1046","Fuel_Cell",0
"1047","Fuel_Cell",372.703514376997
"1048","Fuel_Cell",217.1664
"1049","Solar",164.261083743842
"1050","Solar",394.672286617492
"1051","Solar",165.375
"1052","Solar",467.937419945105
"1053","Solar",176.360698689956
"1054","Solar",400.685538461538
"1055","Battery",68.9896551724138
"1056","Battery",152.935511064278
"1057","Battery",99.225
"1058","Battery",173.005032021958
"1059","Battery",68.5847161572052
"1060","Battery",152.720307692308
"1061","CHP",197.113300492611
"1062","CHP",460.451001053741
"1063","CHP",132.3
"1064","CHP",527.253430924062
"1065","CHP",228.615720524017
"1066","CHP",476.224615384615
"1067","Fuel_Cell",236.535960591133
"1068","Fuel_Cell",552.541201264489
"1069","Fuel_Cell",0
"1070","Fuel_Cell",632.704117108875
"1071","Fuel_Cell",274.338864628821
"1072","Fuel_Cell",571.469538461538
"1073","Solar",183.390967741935
"1074","Solar",493.251689189189
"1075","Solar",147.699460916442
"1076","Solar",144.118032786885
"1077","Solar",196.59880239521
"1078","Solar",489.27684021544
"1079","Solar",660.237154150198
"1080","Battery",73.6838709677419
"1081","Battery",187.435641891892
"1082","Battery",64.0030997304582
"1083","Battery",58.9573770491803
"1084","Battery",83.5544910179641
"1085","Battery",188.437701974865
"1086","Battery",247.588932806324
"1087","CHP",229.238709677419
"1088","CHP",575.460304054054
"1089","CHP",180.521563342318
"1090","CHP",180.147540983607
"1091","CHP",245.748502994012
"1092","CHP",528.947935368043
"1093","CHP",726.260869565217
"1094","Fuel_Cell",275.086451612903
"1095","Fuel_Cell",690.552364864865
"1096","Fuel_Cell",216.625876010782
"1097","Fuel_Cell",216.177049180328
"1098","Fuel_Cell",294.898203592814
"1099","Fuel_Cell",634.737522441652
"1100","Fuel_Cell",871.513043478261
"1101","Solar",47.48625
"1102","Solar",144.118032786885
"1103","Solar",553.427027027027
"1104","Solar",183.390967741935
"1105","Battery",30.526875
"1106","Battery",58.9573770491803
"1107","Battery",202.593822393822
"1108","Battery",73.6838709677419
"1109","CHP",30.526875
"1110","CHP",180.147540983607
"1111","CHP",625.899613899614
"1112","CHP",229.238709677419
"1113","Fuel_Cell",0
"1114","Fuel_Cell",216.177049180328
"1115","Fuel_Cell",751.079536679537
"1116","Fuel_Cell",275.086451612903
"1117","Solar",222.780952380952
"1118","Solar",153.750377833753
"1119","Solar",124.117933130699
"1120","Solar",678.292682926829
"1121","Solar",36.776953125
"1122","Solar",315.197930142303
"1123","Solar",57.71925
"1124","Battery",93.3714285714286
"1125","Battery",63.7900503778338
"1126","Battery",53.8933130699088
"1127","Battery",251.890243902439
"1128","Battery",22.066171875
"1129","Battery",123.124191461837
"1130","Battery",40.743
"1131","CHP",278.47619047619
"1132","CHP",196.277078085642
"1133","CHP",163.313069908815
"1134","CHP",773.780487804878
"1135","CHP",26.746875
"1136","CHP",377.5808538163
"1137","CHP",37.34775
"1138","Fuel_Cell",334.171428571429
"1139","Fuel_Cell",235.532493702771
"1140","Fuel_Cell",195.975683890577
"1141","Fuel_Cell",928.536585365854
"1142","Fuel_Cell",0
"1143","Fuel_Cell",453.09702457956
"1144","Fuel_Cell",0
"1145","Solar",567.757317073171
"1146","Solar",202.658823529412
"1147","Solar",173.764285714286
"1148","Solar",447.990934844193
"1149","Solar",539.47972027972
"1150","Solar",222.780952380952
"1151","Solar",413.775
"1152","Battery",217.860365853659
"1153","Battery",83.3516129032258
"1154","Battery",68.85
"1155","Battery",172.937677053824
"1156","Battery",202.304895104895
"1157","Battery",93.3714285714286
"1158","Battery",157.628571428571
"1159","CHP",627.173780487805
"1160","CHP",261.495256166983
"1161","CHP",213.107142857143
"1162","CHP",510.57790368272
"1163","CHP",625.006993006993
"1164","CHP",278.47619047619
"1165","CHP",492.589285714286
"1166","Fuel_Cell",752.608536585366
"1167","Fuel_Cell",313.79430740038
"1168","Fuel_Cell",255.728571428571
"1169","Fuel_Cell",612.693484419263
"1170","Fuel_Cell",750.008391608392
"1171","Fuel_Cell",334.171428571429
"1172","Fuel_Cell",591.107142857143
"1173","Solar",209.572881355932
"1174","Solar",380.765993623804
"1175","Solar",599.781584582441
"1176","Solar",189.568421052632
"1177","Solar",664.234005037783
"1178","Battery",83.5016949152542
"1179","Battery",152.634643995749
"1180","Battery",222.446466809422
"1181","Battery",78.4421052631579
"1182","Battery",246.621536523929
"1183","CHP",261.966101694915
"1184","CHP",459.545164718385
"1185","CHP",675.578158458244
"1186","CHP",245.131578947368
"1187","CHP",772.747481108312
"1188","Fuel_Cell",314.359322033898
"1189","Fuel_Cell",551.454197662062
"1190","Fuel_Cell",810.693790149893
"1191","Fuel_Cell",294.157894736842
"1192","Fuel_Cell",927.296977329975
"1193","Solar",176.360698689956
"1194","Solar",646.254834437086
"1195","Solar",698.474679682733
"1196","Solar",202.658823529412
"1197","Solar",447.990934844193
"1198","Battery",68.5847161572052
"1199","Battery",247.291390728477
"1200","Battery",261.928004881025
"1201","Battery",83.3516129032258
"1202","Battery",172.937677053824
"1203","CHP",228.615720524017
"1204","CHP",725.388079470199
"1205","CHP",790.726052471019
"1206","CHP",261.495256166983
"1207","CHP",510.57790368272
"1208","Fuel_Cell",274.338864628821
"1209","Fuel_Cell",870.465695364239
"1210","Fuel_Cell",948.871262965223
"1211","Fuel_Cell",313.79430740038
"1212","Fuel_Cell",612.693484419263
"1213","Solar",229.712784588441
"1214","Solar",183.390967741935
"1215","Battery",93.5259194395797
"1216","Battery",73.6838709677419
"1217","CHP",278.936952714536
"1218","CHP",229.238709677419
"1219","Fuel_Cell",334.724343257443
"1220","Fuel_Cell",275.086451612903
"1221","Solar",202.658823529412
"1222","Solar",154.6488
"1223","Solar",380.765993623804
"1224","Solar",373.710064239829
"1225","Solar",176.360698689956
"1226","Solar",36.776953125
"1227","Battery",83.3516129032258
"1228","Battery",64.1628
"1229","Battery",152.634643995749
"1230","Battery",147.517130620985
"1231","Battery",68.5847161572052
"1232","Battery",22.066171875
"1233","CHP",261.495256166983
"1234","CHP",180.972
"1235","CHP",459.545164718385
"1236","CHP",458.942184154176
"1237","CHP",228.615720524017
"1238","CHP",26.746875
"1239","Fuel_Cell",313.79430740038
"1240","Fuel_Cell",217.1664
"1241","Fuel_Cell",551.454197662062
"1242","Fuel_Cell",550.730620985011
"1243","Fuel_Cell",274.338864628821
"1244","Fuel_Cell",0
"1245","Solar",717.551236749117
"1246","Solar",710.581345926801
"1247","Solar",183.390967741935
"1248","Solar",413.775
"1249","Solar",373.710064239829
"1250","Solar",183.390967741935
"1251","Battery",266.613074204947
"1252","Battery",266.46800472255
"1253","Battery",73.6838709677419
"1254","Battery",157.628571428571
"1255","Battery",147.517130620985
"1256","Battery",73.6838709677419
"1257","CHP",822.879858657244
"1258","CHP",822.432113341204
"1259","CHP",229.238709677419
"1260","CHP",492.589285714286
"1261","CHP",458.942184154176
"1262","CHP",229.238709677419
"1263","Fuel_Cell",987.455830388693
"1264","Fuel_Cell",986.918536009445
"1265","Fuel_Cell",275.086451612903
"1266","Fuel_Cell",591.107142857143
"1267","Fuel_Cell",550.730620985011
"1268","Fuel_Cell",275.086451612903
"1269","Solar",183.390967741935
"1270","Solar",101.270610687023
"1271","Solar",183.390967741935
"1272","Solar",101.270610687023
"1273","Battery",73.6838709677419
"1274","Battery",39.2015267175573
"1275","Battery",73.6838709677419
"1276","Battery",39.2015267175573
"1277","CHP",229.238709677419
"1278","CHP",130.671755725191
"1279","CHP",229.238709677419
"1280","CHP",130.671755725191
"1281","Fuel_Cell",275.086451612903
"1282","Fuel_Cell",156.806106870229
"1283","Fuel_Cell",275.086451612903
"1284","Fuel_Cell",156.806106870229
"1285","Solar",646.254834437086
"1286","Solar",532.516601714731
"1287","Solar",173.764285714286
"1288","Solar",236.77785467128
"1289","Solar",624.971121558093
"1290","Solar",153.750377833753
"1291","Battery",247.291390728477
"1292","Battery",202.159080280592
"1293","Battery",68.85
"1294","Battery",98.6574394463668
"1295","Battery",231.897179314977
"1296","Battery",63.7900503778338
"1297","CHP",725.388079470199
"1298","CHP",624.556508183944
"1299","CHP",213.107142857143
"1300","CHP",279.529411764706
"1301","CHP",723.650772330423
"1302","CHP",196.277078085642
"1303","Fuel_Cell",870.465695364239
"1304","Fuel_Cell",749.467809820733
"1305","Fuel_Cell",255.728571428571
"1306","Fuel_Cell",335.435294117647
"1307","Fuel_Cell",868.380926796508
"1308","Fuel_Cell",235.532493702771
"1309","Solar",268.98447761194
"1310","Solar",40.4698884758364
"1311","Solar",53.9136
"1312","Solar",67.68
"1313","Solar",64.5425581395349
"1314","Solar",202.658823529412
"1315","Solar",202.658823529412
"1316","Battery",108.249850746269
"1317","Battery",23.2701858736059
"1318","Battery",35.3808
"1319","Battery",40.608
"1320","Battery",40.7637209302326
"1321","Battery",83.3516129032258
"1322","Battery",83.3516129032258
"1323","CHP",328.029850746269
"1324","CHP",26.9799256505576
"1325","CHP",37.0656
"1326","CHP",43.992
"1327","CHP",40.7637209302326
"1328","CHP",261.495256166983
"1329","CHP",261.495256166983
"1330","Fuel_Cell",393.635820895522
"1331","Fuel_Cell",0
"1332","Fuel_Cell",0
"1333","Fuel_Cell",0
"1334","Fuel_Cell",0
"1335","Fuel_Cell",313.79430740038
"1336","Fuel_Cell",313.79430740038
"1337","Solar",190.441525423729
"1338","Battery",78.8033898305085
"1339","CHP",229.843220338983
"1340","Fuel_Cell",275.81186440678
"1341","Solar",426.745664739884
"1342","Solar",607.004394046775
"1343","Solar",699.482003710575
"1344","Solar",190.441525423729
"1345","Solar",153.750377833753
"1346","Solar",201.855737704918
"1347","Battery",157.567630057803
"1348","Battery",232.575053153792
"1349","Battery",262.305751391466
"1350","Battery",78.8033898305085
"1351","Battery",63.7900503778338
"1352","Battery",83.0213114754098
"1353","CHP",508.812138728324
"1354","CHP",676.282069454288
"1355","CHP",775.369202226345
"1356","CHP",229.843220338983
"1357","CHP",196.277078085642
"1358","CHP",276.737704918033
"1359","Fuel_Cell",610.574566473989
"1360","Fuel_Cell",811.538483345145
"1361","Fuel_Cell",930.443042671614
"1362","Fuel_Cell",275.81186440678
"1363","Fuel_Cell",235.532493702771
"1364","Fuel_Cell",332.085245901639
"1365","Solar",183.390967741935
"1366","Solar",248.845714285714
"1367","Solar",373.710064239829
"1368","Solar",268.98447761194
"1369","Solar",613.997173144876
"1370","Solar",507.192281879195
"1371","Battery",73.6838709677419
"1372","Battery",98.2285714285714
"1373","Battery",147.517130620985
"1374","Battery",108.249850746269
"1375","Battery",232.724734982332
"1376","Battery",187.727013422819
"1377","CHP",229.238709677419
"1378","CHP",311.057142857143
"1379","CHP",458.942184154176
"1380","CHP",328.029850746269
"1381","CHP",676.717314487633
"1382","CHP",576.354865771812
"1383","Fuel_Cell",275.086451612903
"1384","Fuel_Cell",373.268571428571
"1385","Fuel_Cell",550.730620985011
"1386","Fuel_Cell",393.635820895522
"1387","Fuel_Cell",812.060777385159
"1388","Fuel_Cell",691.625838926174
"1389","Solar",419.800386847195
"1390","Solar",9.65769230769231
"1391","Solar",196.59880239521
"1392","Solar",164.261083743842
"1393","Solar",27.1255813953488
"1394","Battery",157.425145067698
"1395","Battery",5.79461538461539
"1396","Battery",83.5544910179641
"1397","Battery",68.9896551724138
"1398","Battery",14.2409302325581
"1399","CHP",508.352030947776
"1400","CHP",9.65769230769231
"1401","CHP",245.748502994012
"1402","CHP",197.113300492611
"1403","CHP",16.953488372093
"1404","Fuel_Cell",610.022437137331
"1405","Fuel_Cell",0
"1406","Fuel_Cell",294.898203592814
"1407","Fuel_Cell",236.535960591133
"1408","Fuel_Cell",0
"1409","Solar",50.625
"1410","Solar",133.646218487395
"1411","Solar",163.38785046729
"1412","Solar",133.646218487395
"1413","Solar",144.118032786885
"1414","Solar",183.390967741935
"1415","Battery",30.375
"1416","Battery",53.7844537815126
"1417","Battery",68.6228971962617
"1418","Battery",53.7844537815126
"1419","Battery",58.9573770491803
"1420","Battery",73.6838709677419
"1421","CHP",33.75
"1422","CHP",179.281512605042
"1423","CHP",212.404205607477
"1424","CHP",179.281512605042
"1425","CHP",180.147540983607
"1426","CHP",229.238709677419
"1427","Fuel_Cell",0
"1428","Fuel_Cell",215.13781512605
"1429","Fuel_Cell",254.885046728972
"1430","Fuel_Cell",215.13781512605
"1431","Fuel_Cell",216.177049180328
"1432","Fuel_Cell",275.086451612903
"1433","Solar",64.5425581395349
"1434","Solar",94.3848837209302
"1435","Solar",173.764285714286
"1436","Solar",196.59880239521
"1437","Solar",183.390967741935
"1438","Battery",40.7637209302326
"1439","Battery",39.0558139534884
"1440","Battery",68.85
"1441","Battery",83.5544910179641
"1442","Battery",73.6838709677419
"1443","CHP",40.7637209302326
"1444","CHP",130.186046511628
"1445","CHP",213.107142857143
"1446","CHP",245.748502994012
"1447","CHP",229.238709677419
"1448","Fuel_Cell",0
"1449","Fuel_Cell",156.223255813954
"1450","Fuel_Cell",255.728571428571
"1451","Fuel_Cell",294.898203592814
"1452","Fuel_Cell",275.086451612903
"1453","Solar",114.478187919463
"1454","Solar",664.234005037783
"1455","Solar",91.7538461538462
"1456","Battery",49.0620805369127
"1457","Battery",246.621536523929
"1458","Battery",39.3230769230769
"1459","CHP",147.186241610738
"1460","CHP",772.747481108312
"1461","CHP",114.692307692308
"1462","Fuel_Cell",176.623489932886
"1463","Fuel_Cell",927.296977329975
"1464","Fuel_Cell",137.630769230769
"1465","Solar",281.202206896552
"1466","Solar",229.712784588441
"1467","Solar",360.619311875694
"1468","Battery",112.807862068966
"1469","Battery",93.5259194395797
"1470","Battery",142.608546059933
"1471","CHP",359.67724137931
"1472","CHP",278.936952714536
"1473","CHP",442.578246392897
"1474","Fuel_Cell",431.612689655172
"1475","Fuel_Cell",334.724343257443
"1476","Fuel_Cell",531.093895671476
"1477","Solar",173.764285714286
"1478","Solar",209.572881355932
"1479","Solar",196.59880239521
"1480","Battery",68.85
"1481","Battery",83.5016949152542
"1482","Battery",83.5544910179641
"1483","CHP",213.107142857143
"1484","CHP",261.966101694915
"1485","CHP",245.748502994012
"1486","Fuel_Cell",255.728571428571
"1487","Fuel_Cell",314.359322033898
"1488","Fuel_Cell",294.898203592814
"1489","Solar",248.845714285714
"1490","Solar",154.6488
"1491","Solar",394.672286617492
"1492","Solar",133.646218487395
"1493","Battery",98.2285714285714
"1494","Battery",64.1628
"1495","Battery",152.935511064278
"1496","Battery",53.7844537815126
"1497","CHP",311.057142857143
"1498","CHP",180.972
"1499","CHP",460.451001053741
"1500","CHP",179.281512605042
"1501","Fuel_Cell",373.268571428571
"1502","Fuel_Cell",217.1664
"1503","Fuel_Cell",552.541201264489
"1504","Fuel_Cell",215.13781512605
"1505","Solar",183.390967741935
"1506","Solar",209.572881355932
"1507","Solar",183.507692307692
"1508","Solar",453.988202764977
"1509","Battery",73.6838709677419
"1510","Battery",83.5016949152542
"1511","Battery",78.6461538461539
"1512","Battery",172.712903225806
"1513","CHP",229.238709677419
"1514","CHP",261.966101694915
"1515","CHP",229.384615384615
"1516","CHP",526.363133640553
"1517","Fuel_Cell",275.086451612903
"1518","Fuel_Cell",314.359322033898
"1519","Fuel_Cell",275.261538461538
"1520","Fuel_Cell",631.635760368664
"1521","Solar",44.3181818181818
"1522","Solar",567.757317073171
"1523","Solar",440.900760456274
"1524","Solar",209.572881355932
"1525","Battery",29.6590909090909
"1526","Battery",217.860365853659
"1527","Battery",167.805513307985
"1528","Battery",83.5016949152542
"1529","CHP",27.2727272727273
"1530","CHP",627.173780487805
"1531","CHP",509.997148288973
"1532","CHP",261.966101694915
"1533","Fuel_Cell",0
"1534","Fuel_Cell",752.608536585366
"1535","Fuel_Cell",611.996577946768
"1536","Fuel_Cell",314.359322033898
"1537","Solar",183.390967741935
"1538","Solar",153.750377833753
"1539","Battery",73.6838709677419
"1540","Battery",63.7900503778338
"1541","CHP",229.238709677419
"1542","CHP",196.277078085642
"1543","Fuel_Cell",275.086451612903
"1544","Fuel_Cell",235.532493702771
"1545","Solar",283.004405286344
"1546","Solar",248.845714285714
"1547","Solar",440.900760456274
"1548","Solar",393.738414006179
"1549","Solar",176.360698689956
"1550","Solar",183.507692307692
"1551","Solar",419.800386847195
"1552","Battery",113.530837004405
"1553","Battery",98.2285714285714
"1554","Battery",167.805513307985
"1555","Battery",152.573635427394
"1556","Battery",68.5847161572052
"1557","Battery",78.6461538461539
"1558","Battery",157.425145067698
"1559","CHP",329.074889867841
"1560","CHP",311.057142857143
"1561","CHP",509.997148288973
"1562","CHP",475.767250257467
"1563","CHP",228.615720524017
"1564","CHP",229.384615384615
"1565","CHP",508.352030947776
"1566","Fuel_Cell",394.88986784141
"1567","Fuel_Cell",373.268571428571
"1568","Fuel_Cell",611.996577946768
"1569","Fuel_Cell",570.92070030896
"1570","Fuel_Cell",274.338864628821
"1571","Fuel_Cell",275.261538461538
"1572","Fuel_Cell",610.022437137331
"1573","Solar",288.118518518518
"1574","Solar",190.441525423729
"1575","Solar",301.327058823529
"1576","Solar",196.59880239521
"1577","Solar",322.269230769231
"1578","Solar",173.764285714286
"1579","Solar",114.478187919463
"1580","Battery",112.955555555556
"1581","Battery",78.8033898305085
"1582","Battery",122.823529411765
"1583","Battery",83.5544910179641
"1584","Battery",128.25
"1585","Battery",68.85
"1586","Battery",49.0620805369127
"1587","CHP",360.148148148148
"1588","CHP",229.843220338983
"1589","CHP",376.658823529412
"1590","CHP",245.748502994012
"1591","CHP",378.173076923077
"1592","CHP",213.107142857143
"1593","CHP",147.186241610738
"1594","Fuel_Cell",432.177777777778
"1595","Fuel_Cell",275.81186440678
"1596","Fuel_Cell",451.990588235294
"1597","Fuel_Cell",294.898203592814
"1598","Fuel_Cell",453.807692307692
"1599","Fuel_Cell",255.728571428571
"1600","Fuel_Cell",176.623489932886
"1601","Solar",618.007272727273
"1602","Solar",110.911945392491
"1603","Solar",724.763466042155
"1604","Solar",447.990934844193
"1605","Solar",453.988202764977
"1606","Battery",231.752727272727
"1607","Battery",44.038566552901
"1608","Battery",276.727868852459
"1609","Battery",172.937677053824
"1610","Battery",172.712903225806
"1611","CHP",723.2
"1612","CHP",146.795221843003
"1613","CHP",823.594847775176
"1614","CHP",510.57790368272
"1615","CHP",526.363133640553
"1616","Fuel_Cell",867.84
"1617","Fuel_Cell",176.154266211604
"1618","Fuel_Cell",988.313817330211
"1619","Fuel_Cell",612.693484419263
"1620","Fuel_Cell",631.635760368664
"1621","Solar",341.495486935867
"1622","Solar",202.658823529412
"1623","Solar",202.658823529412
"1624","Solar",189.568421052632
"1625","Solar",724.763466042155
"1626","Solar",85.725
"1627","Battery",137.911638954869
"1628","Battery",83.3516129032258
"1629","Battery",83.3516129032258
"1630","Battery",78.4421052631579
"1631","Battery",276.727868852459
"1632","Battery",39.5653846153846
"1633","CHP",410.451306413302
"1634","CHP",261.495256166983
"1635","CHP",261.495256166983
"1636","CHP",245.131578947368
"1637","CHP",823.594847775176
"1638","CHP",98.9134615384615
"1639","Fuel_Cell",492.541567695962
"1640","Fuel_Cell",313.79430740038
"1641","Fuel_Cell",313.79430740038
"1642","Fuel_Cell",294.157894736842
"1643","Fuel_Cell",988.313817330211
"1644","Fuel_Cell",118.696153846154
"1645","Solar",209.572881355932
"1646","Solar",738.73006993007
"1647","Solar",453.988202764977
"1648","Solar",166.841162790698
"1649","Solar",196.59880239521
"1650","Solar",301.327058823529
"1651","Solar",731.744158878505
"1652","Solar",447.990934844193
"1653","Solar",532.516601714731
"1654","Battery",83.5016949152542
"1655","Battery",277.023776223776
"1656","Battery",172.712903225806
"1657","Battery",68.6993023255814
"1658","Battery",83.5544910179641
"1659","Battery",122.823529411765
"1660","Battery",276.876168224299
"1661","Battery",172.937677053824
"1662","Battery",202.159080280592
"1663","CHP",261.966101694915
"1664","CHP",824.475524475525
"1665","CHP",526.363133640553
"1666","CHP",212.640697674419
"1667","CHP",245.748502994012
"1668","CHP",376.658823529412
"1669","CHP",824.036214953271
"1670","CHP",510.57790368272
"1671","CHP",624.556508183944
"1672","Fuel_Cell",314.359322033898
"1673","Fuel_Cell",989.370629370629
"1674","Fuel_Cell",631.635760368664
"1675","Fuel_Cell",255.168837209302
"1676","Fuel_Cell",294.898203592814
"1677","Fuel_Cell",451.990588235294
"1678","Fuel_Cell",988.843457943925
"1679","Fuel_Cell",612.693484419263
"1680","Fuel_Cell",749.467809820733
"1681","Solar",190.441525423729
"1682","Solar",173.764285714286
"1683","Solar",433.69980806142
"1684","Solar",202.658823529412
"1685","Solar",202.658823529412
"1686","Battery",78.8033898305085
"1687","Battery",68.85
"1688","Battery",157.709021113244
"1689","Battery",83.3516129032258
"1690","Battery",83.3516129032258
"1691","CHP",229.843220338983
"1692","CHP",213.107142857143
"1693","CHP",509.268714011516
"1694","CHP",261.495256166983
"1695","CHP",261.495256166983
"1696","Fuel_Cell",275.81186440678
"1697","Fuel_Cell",255.728571428571
"1698","Fuel_Cell",611.122456813819
"1699","Fuel_Cell",313.79430740038
"1700","Fuel_Cell",313.79430740038
"1701","Solar",585.70964028777
"1702","Battery",217.173237410072
"1703","CHP",674.553237410072
"1704","Fuel_Cell",809.463884892086
"1705","Solar",394.672286617492
"1706","Solar",82.1305418719212
"1707","Solar",163.38785046729
"1708","Battery",152.935511064278
"1709","Battery",34.4948275862069
"1710","Battery",68.6228971962617
"1711","CHP",460.451001053741
"1712","CHP",98.5566502463054
"1713","CHP",212.404205607477
"1714","Fuel_Cell",552.541201264489
"1715","Fuel_Cell",118.267980295567
"1716","Fuel_Cell",254.885046728972
"1717","Solar",288.118518518518
"1718","Solar",618.007272727273
"1719","Solar",133.646218487395
"1720","Solar",731.744158878505
"1721","Solar",717.551236749117
"1722","Solar",190.441525423729
"1723","Solar",202.658823529412
"1724","Battery",112.955555555556
"1725","Battery",231.752727272727
"1726","Battery",53.7844537815126
"1727","Battery",276.876168224299
"1728","Battery",266.613074204947
"1729","Battery",78.8033898305085
"1730","Battery",83.3516129032258
"1731","CHP",360.148148148148
"1732","CHP",723.2
"1733","CHP",179.281512605042
"1734","CHP",824.036214953271
"1735","CHP",822.879858657244
"1736","CHP",229.843220338983
"1737","CHP",261.495256166983
"1738","Fuel_Cell",432.177777777778
"1739","Fuel_Cell",867.84
"1740","Fuel_Cell",215.13781512605
"1741","Fuel_Cell",988.843457943925
"1742","Fuel_Cell",987.455830388693
"1743","Fuel_Cell",275.81186440678
"1744","Fuel_Cell",313.79430740038
"1745","Solar",209.572881355932
"1746","Solar",580.201542416452
"1747","Solar",453.988202764977
"1748","Solar",196.59880239521
"1749","Battery",83.5016949152542
"1750","Battery",344.073007712082
"1751","Battery",172.712903225806
"1752","Battery",83.5544910179641
"1753","CHP",261.966101694915
"1754","CHP",387.925449871465
"1755","CHP",526.363133640553
"1756","CHP",245.748502994012
"1757","Fuel_Cell",314.359322033898
"1758","Fuel_Cell",0
"1759","Fuel_Cell",631.635760368664
"1760","Fuel_Cell",294.898203592814
"1761","Solar",166.841162790698
"1762","Solar",189.568421052632
"1763","Solar",474.924339106655
"1764","Battery",68.6993023255814
"1765","Battery",78.4421052631579
"1766","Battery",173.149498632634
"1767","CHP",212.640697674419
"1768","CHP",245.131578947368
"1769","CHP",527.693710118505
"1770","Fuel_Cell",255.168837209302
"1771","Fuel_Cell",294.157894736842
"1772","Fuel_Cell",633.232452142206
"1773","Solar",394.672286617492
"1774","Solar",202.658823529412
"1775","Solar",678.292682926829
"1776","Solar",440.900760456274
"1777","Solar",646.254834437086
"1778","Battery",152.935511064278
"1779","Battery",83.3516129032258
"1780","Battery",251.890243902439
"1781","Battery",167.805513307985
"1782","Battery",247.291390728477
"1783","CHP",460.451001053741
"1784","CHP",261.495256166983
"1785","CHP",773.780487804878
"1786","CHP",509.997148288973
"1787","CHP",725.388079470199
"1788","Fuel_Cell",552.541201264489
"1789","Fuel_Cell",313.79430740038
"1790","Fuel_Cell",928.536585365854
"1791","Fuel_Cell",611.996577946768
"1792","Fuel_Cell",870.465695364239
"1793","Solar",599.781584582441
"1794","Solar",43.7892508143322
"1795","Battery",222.446466809422
"1796","Battery",29.3051140065147
"1797","CHP",675.578158458244
"1798","CHP",30.3156351791531
